diamond_id,shape,size,color,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,girdle_condition,culet_size,fluor_color,fluor_intensity,has_cert_file,lab,has_video,eye_clean,has_image_file,has_sarineloupe,ratio,is_bgm,shade,milky,Total_Price
164876525,Emerald,0.24,E,SI2,Very Good,Very Good,Very Good,66.4,62,4,2.98,1.98,M,STK,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.342,TRUE,None,None,307.1
164238328,Round,0.18,F,SI1,Excellent,Excellent,Excellent,60.5,59,3.64,3.68,2.22,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,307.1
162717756,Emerald,0.23,I,VS2,Very Good,Excellent,Excellent,64.5,71,4.08,3.1,2,STK,TK,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.316,TRUE,None,None,307.1
163418622,Round,0.23,G,SI1,Good,Very Good,Very Good,60.6,57,3.86,3.92,2.36,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167295824,Round,0.17,D,VS2,Excellent,Very Good,Excellent,61,60,3.57,3.6,2.19,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
163378087,Round,0.18,D,SI1,Very Good,Very Good,Very Good,61.6,59,3.61,3.63,2.23,XTN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
166735051,Round,0.16,D,SI1,Excellent,Very Good,Very Good,62.1,56,3.5,3.52,2.18,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
157040711,Pear,0.19,F,SI2,,Good,Very Good,61.6,65,5.21,3.15,1.94,TN,VTK,,N,,None,FALSE,GIA,TRUE,Yes,FALSE,FALSE,1.654,TRUE,None,None,308.95
167835270,Round,0.25,J,VS2,Excellent,Excellent,Excellent,61.4,57,4.04,4.06,2.49,TN,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167295929,Round,0.17,E,VS1,Excellent,Excellent,Excellent,60.4,60,3.58,3.62,2.17,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165889200,Round,0.16,D,SI1,Excellent,Excellent,Excellent,62.3,57,3.48,3.5,2.18,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165945121,Round,0.19,D,SI1,Good,Good,Very Good,61.6,61.83,3.64,3.65,2.24,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165546512,Round,0.3,E,I1,Good,Good,Very Good,64,56.42,4.17,4.22,2.69,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
163252114,Emerald,0.18,H,VS1,Very Good,Very Good,Very Good,64.7,73,3.77,2.95,1.91,M,M,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.278,TRUE,None,None,308.95
157040727,Pear,0.19,D,SI2,,Good,Good,64.9,59,5.12,3.07,1.99,STK,VTK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.668,TRUE,None,None,308.95
159627897,Oval,0.24,E,SI2,Very Good,Very Good,Very Good,60.9,59,5.16,3.45,2.1,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,1.496,TRUE,None,None,308.95
159519691,Pear,0.18,E,VS1,Very Good,Very Good,Very Good,67.1,56,4.6,3.1,2.08,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.484,TRUE,None,None,308.95
166734804,Round,0.16,D,SI1,Excellent,Very Good,Very Good,60.2,58,3.57,3.59,2.15,TN,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164870123,Round,0.31,J,VS2,Very Good,Very Good,Very Good,61.4,56.42,4.32,4.34,2.66,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164985349,Round,0.3,K,VVS1,Very Good,Very Good,Very Good,63.6,61.11,4.17,4.19,2.66,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164982120,Round,0.33,K,VS2,Very Good,Good,Very Good,61.2,57.71,4.4,4.43,2.7,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167456303,Round,0.23,J,VVS2,Excellent,Excellent,Excellent,62.4,57,3.89,3.93,2.44,M,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165513475,Round,0.18,F,SI2,Excellent,Excellent,Excellent,59.9,59,3.68,3.7,2.21,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167295911,Round,0.17,G,VS1,Excellent,Very Good,Very Good,60.8,59,3.58,3.62,2.18,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167839937,Round,0.18,F,SI2,Excellent,Excellent,Excellent,61.8,57,3.6,3.62,2.23,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167295879,Round,0.17,D,VS2,Excellent,Excellent,Excellent,61.7,58,3.55,3.6,2.2,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167521190,Round,0.18,F,SI2,Good,Good,Very Good,62.1,57.67,3.52,3.58,2.2,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167521184,Round,0.18,D,SI2,Good,Good,Very Good,62.8,58.46,3.52,3.56,2.22,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167521179,Round,0.18,D,SI2,Good,Good,Very Good,57.8,59.83,3.69,3.71,2.14,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
162717938,Round,0.23,I,VS2,Excellent,Excellent,Excellent,62.1,59,3.91,3.93,2.44,TN,STK,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
166734787,Round,0.18,E,SI1,Excellent,Excellent,Very Good,60.9,59,3.64,3.66,2.22,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
153651695,Round,0.18,E,SI1,Excellent,Excellent,Excellent,60.1,59,3.7,3.71,2.23,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167266586,Round,0.21,G,SI1,Very Good,Excellent,Good,61.7,58,3.81,3.83,2.36,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164872694,Round,0.25,F,I1,Very Good,Very Good,Very Good,62.8,60.3,3.92,3.96,2.48,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164982135,Round,0.35,L,VVS2,Good,Very Good,Very Good,62.9,56.1,4.41,4.44,2.78,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
162717743,Oval,0.19,D,SI1,Very Good,Good,Very Good,60.9,62,4.44,3.3,2.01,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.345,TRUE,None,None,308.95
165694127,Round,0.18,E,VS2,Excellent,Excellent,Excellent,60.1,62,3.67,3.69,2.21,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164982079,Round,0.36,M,VS2,Good,Very Good,Very Good,63.2,53,4.47,4.52,2.84,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167839953,Round,0.2,G,SI1,Very Good,Good,Very Good,62.8,56,3.74,3.77,2.36,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165694566,Round,0.18,D,SI1,Excellent,Excellent,Excellent,63.3,56,3.57,3.61,2.27,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
159713270,Oval,0.19,I,VVS2,Very Good,Very Good,Very Good,63.5,64,4.39,3.18,2.02,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.381,TRUE,None,None,308.95
163377966,Round,0.19,E,VS1,Very Good,Very Good,Very Good,62.7,60,3.63,3.65,2.29,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
166911334,Pear,0.17,F,VS1,Fair,Very Good,Very Good,62.3,51.1,4.8,3.06,1.9,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.569,TRUE,None,None,308.95
166734732,Round,0.19,E,SI1,Excellent,Very Good,Very Good,61.5,58,3.7,3.74,2.29,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
167295865,Round,0.17,E,VS1,Excellent,Very Good,Very Good,62,55,3.56,3.59,2.22,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
164985321,Round,0.34,M,VS2,Very Good,Very Good,Very Good,64.1,58.57,4.35,4.37,2.79,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,308.95
165513026,Round,0.19,I,SI1,Excellent,Excellent,Excellent,60.3,59,3.77,3.79,2.28,TN,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
140951736,Round,0.3,F,I2,Excellent,Excellent,Very Good,60.2,59,4.34,4.36,2.62,TN,STK,,N,,None,FALSE,GIA,TRUE,No,TRUE,FALSE,0,TRUE,None,None,310.8
166734923,Round,0.35,K,SI2,Excellent,Excellent,Excellent,62,56,4.56,4.58,2.83,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166911309,Round,0.19,H,VS1,Excellent,Excellent,Excellent,61.3,58,3.69,3.71,2.27,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
164982005,Round,0.35,K,VS2,Good,Very Good,Very Good,57.3,55.4,4.59,4.62,2.64,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155994664,Round,0.35,F,I3,Very Good,Very Good,Very Good,0,0,4.44,4.44,2.79,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155993227,Round,0.2,H,SI2,Very Good,Very Good,Very Good,0,0,3.82,3.84,2.31,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
165546619,Round,0.23,J,SI1,Good,Good,Very Good,63.4,58.2,3.81,3.84,2.42,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166911332,Round,0.18,F,SI2,Excellent,Excellent,Excellent,62.9,56,3.63,3.65,2.29,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
161453783,Marquise,0.18,E,SI1,,Good,Very Good,67.7,55,5.26,2.9,1.97,VTK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.814,TRUE,None,None,310.8
165945127,Round,0.21,H,SI2,Very Good,Very Good,Very Good,62.2,57.41,3.79,3.8,2.36,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
164981987,Round,0.31,K,VVS2,Good,Fair,Very Good,63.3,50.9,4.25,4.29,2.7,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155993166,Round,0.2,H,SI2,Very Good,Very Good,Very Good,0,0,3.86,3.87,2.37,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
164982029,Round,0.32,K,VS2,Good,Very Good,Very Good,62.6,56.1,4.27,4.39,2.7,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
165546521,Round,0.3,J,SI2,Good,Very Good,Very Good,64.2,64.4,4.16,4.19,2.68,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
157040668,Oval,0.19,D,SI1,,Good,Good,64.3,66,4.88,3.09,1.98,STK,VTK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.579,TRUE,None,None,310.8
162717749,Marquise,0.19,F,SI1,Very Good,Very Good,Excellent,64.7,62,5.59,2.92,1.89,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.914,TRUE,None,None,310.8
162717732,Emerald,0.19,E,VS2,Very Good,Very Good,Very Good,69.2,73,3.62,2.79,1.93,STK,TK,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.297,TRUE,None,None,310.8
165513092,Round,0.19,E,SI1,Excellent,Excellent,Excellent,61.3,58,3.72,3.73,2.28,M,STK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155120149,Marquise,0.18,G,SI1,,Good,Very Good,60.8,65,5.7,2.97,1.8,TK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.919,TRUE,None,None,310.8
166734911,Round,0.18,F,SI2,Excellent,Excellent,Excellent,61.6,59,3.65,3.66,2.25,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
167521150,Round,0.3,G,SI2,Fair,Very Good,Very Good,66.4,56.83,4.09,4.12,2.72,,,,N,,None,FALSE,NONE,TRUE,No,TRUE,FALSE,0,TRUE,None,None,310.8
163433485,Round,0.18,E,VS1,Excellent,Very Good,Excellent,62.4,58,3.55,3.58,2.22,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
163652336,Oval,0.19,G,SI1,,Fair,Good,61.5,55,4.59,3.24,1.99,M,VTK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.417,TRUE,None,None,310.8
155922892,Round,0.35,E,I3,Very Good,Very Good,Very Good,0,0,4.43,4.44,2.12,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155993487,Round,0.2,G,SI2,Very Good,Very Good,Very Good,0,0,3.79,3.82,2.32,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155994544,Round,0.35,F,I3,Very Good,Very Good,Very Good,0,0,4.44,4.44,2.8,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
165546547,Round,0.23,J,SI1,Good,Fair,Very Good,61.6,52.4,3.91,3.97,2.42,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155922576,Round,0.35,D,I3,Very Good,Very Good,Very Good,0,0,4.42,4.44,2.12,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155994511,Round,0.2,H,SI2,Very Good,Very Good,Very Good,0,0,3.78,3.81,2.35,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155993665,Round,0.2,G,SI2,Very Good,Very Good,Very Good,0,0,3.8,3.83,2.39,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
164985338,Round,0.3,J,SI1,Good,Good,Very Good,66.6,53.7,4.09,4.13,2.74,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
164982150,Round,0.36,L,SI1,Good,Good,Very Good,62.4,52.8,4.43,4.5,2.79,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166735285,Round,0.24,K,VVS1,Excellent,Excellent,Excellent,59.7,59,4.06,4.09,2.43,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166735166,Round,0.23,I,VS1,Excellent,Excellent,Excellent,62.1,58,3.91,3.93,2.44,TN,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
164981998,Round,0.31,J,VS2,Very Good,Good,Very Good,62.6,58.08,4.25,4.27,2.67,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166734904,Round,0.25,M,VS2,Excellent,Excellent,Excellent,62.4,58,4.05,4.06,2.53,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
167839940,Round,0.18,F,SI1,Excellent,Excellent,Excellent,61.1,58,3.66,3.68,2.24,TN,M,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
166735046,Round,0.31,J,SI1,Excellent,Excellent,Excellent,63.2,57,4.29,4.33,2.73,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155922856,Round,0.35,E,I3,Very Good,Very Good,Very Good,0,0,4.44,4.48,2.12,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155922802,Round,0.35,D,I3,Very Good,Very Good,Very Good,0,0,4.44,4.47,2.12,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155922353,Round,0.35,F,I3,Very Good,Very Good,Very Good,0,0,4.44,4.49,2.12,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
166734763,Round,0.18,D,SI1,Excellent,Very Good,Very Good,62.9,57,3.61,3.65,2.29,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
165789577,Marquise,0.19,E,SI1,Very Good,Very Good,Very Good,58.6,63,5.91,3.07,1.8,STK,TK,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.925,TRUE,None,None,310.8
163433460,Round,0.18,E,VS2,Excellent,Excellent,Excellent,62.8,59,3.61,3.64,2.28,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
162717922,Marquise,0.19,E,SI1,Very Good,Very Good,Excellent,61.6,65,5.75,2.97,1.83,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.936,TRUE,None,None,310.8
167295940,Marquise,0.19,F,SI1,Very Good,Excellent,Excellent,56.6,60,5.83,3.11,1.76,TN,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.875,TRUE,None,None,310.8
167266451,Round,0.18,H,VS2,Excellent,Very Good,Very Good,62.1,57,3.58,3.62,2.23,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
157040830,Emerald,0.19,E,SI1,,Good,Very Good,61.4,69,4.14,2.84,1.74,TK,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.458,TRUE,None,None,310.8
156025130,Marquise,0.19,D,SI1,,Good,Very Good,64.8,58,5.48,3.01,1.95,TK,XTK,,N,Blue,Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.821,TRUE,None,None,310.8
155993898,Round,0.2,H,SI2,Very Good,Very Good,Very Good,0,0,3.82,3.84,2.35,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
139621864,Round,0.31,F,I2,Excellent,Excellent,Excellent,60.8,59,4.36,4.38,2.66,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,310.8
155993395,Round,0.2,G,SI2,Very Good,Very Good,Very Good,0,0,3.79,3.83,2.34,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
155994201,Round,0.2,G,SI2,Very Good,Very Good,Very Good,0,0,3.82,3.85,2.35,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,310.8
164869966,Round,0.38,G,I2,Very Good,Very Good,Very Good,58.8,58.64,4.71,4.73,2.78,,,,N,,Faint,FALSE,NONE,TRUE,No,TRUE,FALSE,0,TRUE,None,None,310.8
165789557,Marquise,0.19,E,SI1,Very Good,Good,Very Good,60.3,61,5.61,3.05,1.84,STK,VTK,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.839,TRUE,None,None,310.8
164876752,Marquise,0.19,F,SI1,Very Good,Very Good,Very Good,57.6,61,5.69,3.14,1.81,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.812,TRUE,None,None,310.8
136758226,Round,0.23,E,SI2,Excellent,Excellent,Excellent,62.4,57,3.91,3.93,2.44,TN,STK,,N,Blue,Very Strong,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
164950973,Round,0.19,H,SI1,Excellent,Excellent,Very Good,62.3,57,3.71,3.72,2.31,TN,M,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
164878375,Round,0.3,I,I1,Fair,Good,Very Good,59.7,55,4.3,4.35,2.58,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165513046,Round,0.18,E,SI2,Excellent,Excellent,Excellent,60,59,3.67,3.69,2.21,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
166735134,Round,0.18,H,VS1,Excellent,Very Good,Very Good,62.1,58,3.59,3.63,2.24,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
155743944,Pear,0.18,D,SI1,,Good,Good,62,62,4.75,3.27,2.03,STK,VTK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.453,TRUE,None,None,314.5
159628503,Oval,0.26,I,SI1,Very Good,Very Good,Very Good,61.8,56,5.31,3.46,2.14,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,1.535,TRUE,None,None,314.5
163652331,Emerald,0.23,F,I1,,Very Good,Very Good,69.5,64,4.03,2.99,2.08,STK,TK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.348,TRUE,None,None,314.5
155744031,Oval,0.18,E,VS2,,Good,Good,61,54,4.69,3.14,1.91,STK,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.494,TRUE,None,None,314.5
165789657,Emerald,0.22,E,SI1,Very Good,Very Good,Very Good,68.7,76,3.99,2.94,2.02,M,TK,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.357,TRUE,None,None,314.5
164870083,Round,0.41,H,I2,Very Good,Very Good,Very Good,64,57.97,4.64,4.66,2.98,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
167266455,Round,0.18,G,VS2,Excellent,Very Good,Very Good,60.5,60,3.64,3.68,2.22,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
157040807,Oval,0.18,E,VS2,,Good,Good,62.8,57,4.35,3.22,2.02,M,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.351,TRUE,None,None,314.5
157046712,Oval,0.18,E,VS2,,Good,Very Good,63.2,56,4.61,3.12,1.97,M,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.478,TRUE,None,None,314.5
167839948,Round,0.18,G,VS1,Excellent,Very Good,Very Good,60.7,59,3.64,3.67,2.22,TN,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165694433,Round,0.22,F,SI2,Excellent,Excellent,Excellent,60.9,58,3.89,3.92,2.37,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165546794,Round,0.26,E,I1,Very Good,Very Good,Very Good,61.2,58.03,4.08,4.09,2.5,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
138129702,Round,0.36,H,I2,Fair,Very Good,Very Good,70,57,4.26,4.29,2.99,TN,XTK,,N,Blue,Medium,FALSE,GIA,TRUE,No,TRUE,FALSE,0,TRUE,None,None,314.5
166734806,Round,0.3,G,I1,Excellent,Excellent,Excellent,62.5,57,4.28,4.3,2.68,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
161631976,Round,0.18,D,SI1,Very Good,Excellent,Excellent,61.3,57,3.63,3.65,2.23,STK,TK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165513113,Round,0.18,E,SI2,Excellent,Excellent,Excellent,61.7,61,3.62,3.64,2.24,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
164985433,Round,0.31,J,SI1,Very Good,Good,Very Good,64.3,58.25,4.19,4.25,2.72,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
166735288,Round,0.25,J,VS2,Excellent,Excellent,Excellent,61.4,58,4.08,4.1,2.51,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
168010707,Round,0.47,E,I3,Good,Good,Very Good,65,56.71,4.81,4.83,3.13,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
166405862,Round,0.19,G,VS2,Good,Good,Very Good,64.6,58.52,3.57,3.59,2.31,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165916501,Round,0.18,E,VS1,Excellent,Excellent,Very Good,62.3,57,3.61,3.64,2.26,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165513063,Round,0.18,E,SI2,Excellent,Excellent,Excellent,60.9,59,3.64,3.66,2.22,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
166734941,Round,0.3,G,I1,Excellent,Excellent,Excellent,61.6,57,4.29,4.31,2.65,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165694515,Round,0.21,D,SI2,Excellent,Excellent,Excellent,62.8,57,3.8,3.82,2.4,TN,TN,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
164878571,Round,0.44,K,I2,Very Good,Very Good,Very Good,62.1,59.3,4.8,4.82,2.99,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
